at	profit	profit_sigma	side	entry	exit	roc_total	pl	pf_trade_ratio	roc_indiv	dd	reversal	hold_ns	hold_mins	alpha
2018-12-06T12:35:56.510699600	-8000	-8000	Side.BUY	430785	422785	-0.01857074874937613890920064533	0	0	-0.01857074874937613890920064533	-0.01857074874937613890920064533	False	nan	nan	None
2018-12-08T03:30:00.246188000	20086	12086	Side.SELL	403096	383010	0.03125857230565789764784779971	2.51075	0.5	0.04982932105503403655704844504	0.0	False	140043.7354884	2335	None
2018-12-08T12:24:55.415397500	-8000	4086	Side.BUY	383010	375010	0.01037138920338902738336384368	1.255375	0.3333333333333333333333333333	-0.02088718310226887026448395603	-0.02088718310226887026448395603	False	32095.1692095	534	None
2018-12-08T16:18:18.196260700	-8000	-3914	Side.SELL	373191	381191	-0.01106535498390380658101364667	0.8369166666666666666666666667	0.25	-0.02143674418729283396437749035	-0.04232392728956170422886144638	False	14002.7808632	234	None
2018-12-10T08:00:00.187833400	10110	6196	Side.BUY	384001	394111	0.01526270145344922114547664893	1.258166666666666666666666667	0.4	0.02632805643735302772649029560	0.0	False	142901.9915727	2382	None
2018-12-12T04:30:00.015462400	14111	20307	Side.SELL	394111	380000	0.05106733517339106494075259911	1.846125	0.5	0.03580463371994184379527595018	0.0	False	160199.827629	2670	None
2018-12-13T05:00:00.133424000	3399	23706	Side.BUY	380000	383399	0.06001207201549632809864733595	1.98775	0.5714285714285714285714285714	0.008944736842105263157894736842	0.0	False	88200.1179616	1470	None
2018-12-13T18:00:00.012675700	170	23876	Side.SELL	383399	383229	0.06045547431962336025053088286	1.994833333333333333333333333	0.625	0.0004434023041270321518835469054	0.0	False	46799.8792517	780	None
2018-12-13T19:42:44.685424700	-8000	15876	Side.BUY	383229	375229	0.03958022740459344341229578061	1.496125	0.5555555555555555555555555556	-0.02087524691502991683823510225	-0.02087524691502991683823510225	False	6164.672749	102	None
2018-12-15T08:00:00.224314900	8405	24281	Side.SELL	370372	361967	0.06227362755363278763918118231	1.75878125	0.6	0.02269340014903934422688540170	0.0	False	130635.5388902	2178	None
2018-12-15T10:10:24.466643600	-8000	16281	Side.BUY	361967	353967	0.04017216526563415792984303823	1.407025	0.5454545454545454545454545455	-0.02210146228799862970933814408	-0.02210146228799862970933814408	False	7824.2423287	130	None
2018-12-16T02:00:00.282208800	-2735	13546	Side.SELL	356650	359385	0.03250358262158537060333245362	1.316976716976716976716976717	0.5	-0.007668582644048787326510584607	-0.02977004493204741703584872869	False	56975.8155652	950	None
2018-12-16T21:00:00.018981500	4160	17706	Side.BUY	359385	363545	0.04407891269935711956336139195	1.414320814320814320814320814	0.5384615384615384615384615385	0.01157533007777174896002893833	0.0	False	68399.7367727	1140	None
2018-12-17T09:00:00.070540000	-1280	16426	Side.SELL	363545	364825	0.04055802807709577640089182147	1.373190957628081335908213109	0.5	-0.003520884622261343162469570480	-0.003520884622261343162469570480	False	43200.0515585	720	None
